Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Max. (°C),Air Temp. Avg. (°C),Humidity Min. (%),Humidity Max. (%),Humidity Avg. (%),Precip. Accumulated (mm),Precip. (mm),Wind Speed 2 m Avg. (km/h)
Mossleigh AGCM,13-Jun-11,3.387,19.4,12.661,45.01,97.1,74.575,126,0,7.272
Mossleigh AGCM,14-Jun-11,6.486,19.75,13.622,40.64,96.1,66.55,129,3,8.866
Mossleigh AGCM,15-Jun-11,7.95,14.05,10.35,61.67,93,82.112,135.6,6.6,10.387
Mossleigh AGCM,16-Jun-11,7.3,12.13,9.194,80.6,96.4,90.546,146.6,11,11.504
Mossleigh AGCM,17-Jun-11,7.83,16.7,11.739,52.97,94.6,77.647,146.8,0.2,10.948
Mossleigh AGCM,18-Jun-11,7.37,15.04,10.77,61.16,93,81.701,155.9,9.1,17.667
Mossleigh AGCM,19-Jun-11,8.59,19.4,12.864,52.92,93.4,80.313,163.5,7.6,11.852
Mossleigh AGCM,20-Jun-11,7.7,21.1,14.394,50.24,93.4,76.431,164.6,1.1,7.196
Mossleigh AGCM,21-Jun-11,5.452,23.6,15.319,34.17,97,68.367,164.6,0,5.406
Mossleigh AGCM,22-Jun-11,8.74,25.05,17.207,29.41,96.5,65.358,164.6,0,5.827
Mossleigh AGCM,23-Jun-11,9.96,25.64,17.891,34.05,90.7,57.681,164.6,0,12.622
Mossleigh AGCM,24-Jun-11,4.886,19.25,12.449,30.83,79.6,56.482,165.6,1,11.099
Mossleigh AGCM,25-Jun-11,-0.282,19.25,10.757,30.52,97.8,61.267,165.6,0,8.456
Mossleigh AGCM,26-Jun-11,3.067,18.38,11.235,54.91,95.2,79.93,171.4,5.8,11.496
Mossleigh AGCM,27-Jun-11,4.729,23.1,15.131,35.06,96.9,63.119,171.4,0,12.738
Mossleigh AGCM,28-Jun-11,9.54,24.61,18.669,42.53,89.4,60.121,171.4,0,9.38
Mossleigh AGCM,29-Jun-11,11.87,25.64,19.582,37.78,81,55.472,171.4,0,16.095
Mossleigh AGCM,30-Jun-11,5.028,20.71,14.757,31.75,94.5,63.802,171.4,0,12.237
Mossleigh AGCM,01-Jul-11,2.826,20.48,12.172,34.23,96.9,64.597,171.4,0,8.635
Mossleigh AGCM,02-Jul-11,1.572,24.34,15.036,32.56,92.5,58.447,171.4,0,8.492
Mossleigh AGCM,03-Jul-11,5.662,27.49,16.51,26.49,92.9,59.362,171.4,0,15.369
Mossleigh AGCM,04-Jul-11,6.197,22.5,15.358,44.2,94,66.443,171.4,0,8.176
Mossleigh AGCM,05-Jul-11,3.596,25.54,16.68,27.31,97.1,63.814,171.4,0,5.812
Mossleigh AGCM,06-Jul-11,5.87,27.24,18.98,32.23,95,58.842,171.4,0,5.589
Mossleigh AGCM,07-Jul-11,9.35,27.9,20.2,33.77,93.7,61.535,171.4,0,10.008
Mossleigh AGCM,08-Jul-11,11.66,20.88,16.958,20.64,69.48,40.748,171.4,0,22.157
Mossleigh AGCM,09-Jul-11,6.613,22.24,14.878,32.47,91.7,52.135,171.4,0,9.473
Mossleigh AGCM,10-Jul-11,4.608,22.8,14.18,39.4,94.6,69.46,171.4,0,7.486
Mossleigh AGCM,11-Jul-11,10.88,22.7,15.946,52.36,97.1,80.644,172.2,0.8,9.657
Mossleigh AGCM,12-Jul-11,12.45,21.65,15.828,62.04,97.1,85.671,189.4,17.2,7.425
Mossleigh AGCM,13-Jul-11,13.29,23.41,17.477,60.98,97.8,84.707,196.9,7.5,8.029
Mossleigh AGCM,14-Jul-11,8.67,22.44,16.887,35.61,97.4,66.71,197,0.1,9.05
Mossleigh AGCM,15-Jul-11,5.284,22.74,15.005,33.57,90.2,59.637,197,0,14.042
Mossleigh AGCM,16-Jul-11,6.729,24.85,16.757,29.49,88.5,60.047,197.4,0.4,7.011
Mossleigh AGCM,17-Jul-11,9.88,27.08,19.685,38.37,94.7,67.16,197.5,0.1,10.409
Mossleigh AGCM,18-Jul-11,14.16,30.24,22.376,43.1,92.2,70.637,197.5,0,7.364
Mossleigh AGCM,19-Jul-11,9.17,27.4,18.034,43.7,92.8,70.687,197.6,0.1,7.059
Mossleigh AGCM,20-Jul-11,8.77,21.94,15.397,31.33,92.4,65.629,199.7,2.1,9.391
Mossleigh AGCM,21-Jul-11,3.081,23.78,14.905,30.22,95,62.034,199.7,0,10.99
Mossleigh AGCM,22-Jul-11,7.74,14.12,10.711,69.58,96,83.567,206.2,6.5,8.543
Mossleigh AGCM,23-Jul-11,4.217,22.11,13.419,33.56,95,68.913,206.2,0,6.262
Mossleigh AGCM,24-Jul-11,2.054,24.7,15.368,32.68,97.1,65.277,206.2,0,6.739
Mossleigh AGCM,25-Jul-11,4.737,26.33,17.262,27.9,96.5,67.705,206.2,0,6.292
Mossleigh AGCM,26-Jul-11,7.1,19.46,13.145,64.23,95.3,85.792,224,17.8,9.196
Mossleigh AGCM,27-Jul-11,7.25,20.24,13.637,55.97,95.7,80.867,225.3,1.3,6.464
Mossleigh AGCM,28-Jul-11,7.88,23.04,15.674,38.68,93.6,67.17,225.3,0,7.419
Mossleigh AGCM,29-Jul-11,6.918,25.44,15.63,42.89,95.7,70.666,225.3,0,7.004
Mossleigh AGCM,30-Jul-11,4.102,26.47,16.768,33.7,96.5,65.786,225.3,0,11.379
Mossleigh AGCM,31-Jul-11,10.43,30.11,20.919,22.12,94.1,49.692,225.4,0.1,12.082
Mossleigh AGCM,01-Aug-11,8.04,24.2,16.999,41.64,97,71.067,225.4,0,5.741
Mossleigh AGCM,02-Aug-11,5.427,26.45,16.864,27.31,95.2,64.589,225.4,0,5.596
Mossleigh AGCM,03-Aug-11,6.883,24.33,16.645,32.96,95.8,66.66,225.4,0,5.031
Mossleigh AGCM,04-Aug-11,9.82,24.29,17.22,43.58,94.4,70.067,225.5,0.1,7.847
Mossleigh AGCM,05-Aug-11,8.77,26.54,18.548,43.85,96.2,69.117,225.8,0.3,5.413
Mossleigh AGCM,06-Aug-11,8.04,24.44,16.401,44.18,97.4,74.964,225.8,0,8.827
Mossleigh AGCM,07-Aug-11,5.231,20.94,14.045,42.59,95.1,68.432,225.8,0,9.211
Mossleigh AGCM,08-Aug-11,8.28,24.29,16.593,36.66,90.9,67.18,225.8,0,4.189
Mossleigh AGCM,09-Aug-11,5.975,26.7,16.625,31.61,94.9,66.018,225.8,0,5.766
Mossleigh AGCM,10-Aug-11,8,25.43,16.839,36.02,93.5,66.623,225.8,0,4.937
Mossleigh AGCM,11-Aug-11,11.24,20.87,14.39,54.26,94.9,82.466,234.3,8.5,5.589
Mossleigh AGCM,12-Aug-11,6.486,23.77,16.142,42.67,96.6,71.377,234.3,0,6.998
Mossleigh AGCM,13-Aug-11,8.48,28.9,19.55,22.61,94.9,56.239,234.3,0,10.612
Mossleigh AGCM,14-Aug-11,10.02,29.12,19.776,14.76,90,46.726,234.3,0,9.9
Mossleigh AGCM,15-Aug-11,4.479,20.64,12.254,53.32,94.1,79.368,237.6,3.3,7.986
Mossleigh AGCM,16-Aug-11,1.214,23.63,12.583,25.54,96.8,62.112,237.7,0.1,6.904
Mossleigh AGCM,17-Aug-11,2.105,26,14.935,22.16,94.6,60.889,237.7,0,7.433
Mossleigh AGCM,18-Aug-11,5.467,17.55,11.651,43.94,94.8,71.93,249.7,12,6.622
Mossleigh AGCM,19-Aug-11,4.245,20.21,12.074,29.93,95.1,67.676,249.8,0.1,7.807
Mossleigh AGCM,20-Aug-11,2.922,24.38,13.987,25.02,95.3,62.84,249.8,0,5.974
Mossleigh AGCM,21-Aug-11,5.215,31.84,18.354,16.92,91.4,53.594,249.8,0,8.694
Mossleigh AGCM,22-Aug-11,6.146,32.02,19.612,14.94,87.2,45.603,249.8,0,10.4
Mossleigh AGCM,23-Aug-11,8.63,25.66,17.275,31.2,72.2,52.934,249.8,0,7.288
Mossleigh AGCM,24-Aug-11,5.151,31.58,18.744,22.07,93.9,56.726,249.8,0,7.571
Mossleigh AGCM,25-Aug-11,10.91,25.4,17.922,38.28,89,64.7,249.8,0,5.9
Mossleigh AGCM,26-Aug-11,5.197,26.32,16.141,35.95,92.1,63.952,249.8,0,6.276
Mossleigh AGCM,27-Aug-11,6.955,29.9,18.445,21.76,95.4,61.683,249.8,0,4.465
Mossleigh AGCM,28-Aug-11,8.56,27.59,18.31,30.48,93.8,60.365,249.8,0,6.648
Mossleigh AGCM,29-Aug-11,7.05,32.35,19.254,12.25,91.5,56.189,249.8,0,7.814
Mossleigh AGCM,30-Aug-11,7.54,20.36,12.704,50.52,95.5,81.597,257.6,7.8,8.495
Mossleigh AGCM,31-Aug-11,7.78,9.87,9.067,88.8,95.2,91.825,261,3.4,6.753
Mossleigh AGCM,01-Sep-11,6.341,19.17,10.988,29.17,95,71.802,263.8,2.8,10.124
Mossleigh AGCM,02-Sep-11,3.737,16.36,9.224,38.45,91.2,73.371,265.6,1.8,12.571
Mossleigh AGCM,03-Sep-11,2.392,19.1,10.647,29.25,93.1,62.35,265.6,0,8.268
Mossleigh AGCM,04-Sep-11,1.285,28.25,14.695,17.73,93.7,52.847,265.6,0,9.318
Mossleigh AGCM,05-Sep-11,2.613,28.92,16.958,13.61,91.3,43.803,265.6,0,7.05
Mossleigh AGCM,06-Sep-11,3.083,29.59,16.916,12.07,90.1,45.822,265.6,0,6.014
Mossleigh AGCM,07-Sep-11,5.407,30.25,17.851,11.31,79.4,43.591,265.6,0,6.197
Mossleigh AGCM,08-Sep-11,2.66,29.95,15.64,14.7,93.7,54.354,265.6,0,4.826
Mossleigh AGCM,09-Sep-11,4.93,30.35,17.308,16.67,91.1,50.861,265.6,0,4.56
Mossleigh AGCM,10-Sep-11,4.568,26.59,16.352,28.39,88.2,55.775,265.6,0,8.173
Mossleigh AGCM,11-Sep-11,3.815,27.5,14.522,25.9,95.9,64.432,265.6,0,11.657
Mossleigh AGCM,12-Sep-11,5.901,16.43,11.484,53.34,92.8,73.082,265.6,0,7.315
Mossleigh AGCM,13-Sep-11,3.539,12.65,8.71,54.65,95,76.947,265.6,0,7.651
Mossleigh AGCM,14-Sep-11,4.992,18.41,11.601,37.47,70.1,51.337,265.6,0,18.314
Mossleigh AGCM,15-Sep-11,1.125,26.85,14.024,24.57,88.2,57.08,265.6,0,11.984
Mossleigh AGCM,16-Sep-11,4.369,21.22,13.378,18.62,82.3,47.52,265.6,0,10.206
Mossleigh AGCM,17-Sep-11,-1.5,19.21,8.763,19.99,89.2,55.818,265.6,0,8.746
Mossleigh AGCM,18-Sep-11,-2.797,21.97,10.54,23.55,90.4,54.248,265.6,0,11.812
Mossleigh AGCM,19-Sep-11,5.767,15.85,9.806,35.56,91.1,64.55,266,0.4,9.632
Mossleigh AGCM,20-Sep-11,-1.32,17.69,9.722,27.26,88.6,54.852,266,0,10.862
Mossleigh AGCM,21-Sep-11,0.158,28.52,13.525,13.24,92.7,49.416,266,0,12.403
Mossleigh AGCM,22-Sep-11,8.13,27.32,18.421,20.45,63.05,36.683,266,0,15.044
Mossleigh AGCM,23-Sep-11,13.14,32,22.173,16.97,45.69,33.651,266,0,16.721
Mossleigh AGCM,24-Sep-11,9.33,32.49,20.038,9.82,61.15,33.104,266,0,9.438
Mossleigh AGCM,25-Sep-11,7.04,31.62,19.356,11.39,63.61,32.193,266,0,19.796
Mossleigh AGCM,26-Sep-11,6.069,21.86,15.413,14.58,54.26,34.61,266,0,16.607
Mossleigh AGCM,27-Sep-11,5.397,22.13,16.223,19.2,77.6,41.66,266,0,19.102
Mossleigh AGCM,28-Sep-11,-1.645,17.05,8.668,20.57,87.2,49.441,266,0,8.68
Mossleigh AGCM,29-Sep-11,-3.678,19.39,9.268,18.84,82.9,44.147,266,0,15.471
Mossleigh AGCM,30-Sep-11,1.616,29,16.339,13.17,69.87,35.066,266,0,15.13
Mossleigh AGCM,01-Oct-11,3.861,13.74,6.731,58.47,85.7,73.107,267.4,1.4,7.742
Mossleigh AGCM,02-Oct-11,-0.96,16.3,6.157,49.16,97.4,79.68,267.4,0,5.34
Mossleigh AGCM,03-Oct-11,-2.798,20.75,8.185,36.68,97.8,75.099,267.4,0,5.284
Mossleigh AGCM,04-Oct-11,6.197,18.04,12.358,30.76,84.9,58.125,267.4,0,13.448
Mossleigh AGCM,05-Oct-11,3.387,11.21,7.147,68.14,96.9,86.563,270.6,3.2,8.606
Mossleigh AGCM,06-Oct-11,6.132,7.51,6.808,91.1,97.2,94.892,299.7,29.1,17.203
Mossleigh AGCM,07-Oct-11,5.907,10.73,7.112,67.71,94.2,86.321,301.6,1.9,10.443
Mossleigh AGCM,08-Oct-11,1.041,13.13,7.337,33.44,88.4,64.715,301.6,0,11.27
Mossleigh AGCM,09-Oct-11,-1.774,16.03,7.866,29.23,93.6,53.775,301.6,0,10.56
Mossleigh AGCM,10-Oct-11,-4.217,14.93,6.312,29.57,93.4,65.158,301.6,0,7.723
Mossleigh AGCM,11-Oct-11,1.788,17.97,9.911,25.62,83.6,57.612,301.6,0,10.201
Mossleigh AGCM,12-Oct-11,0.929,16.06,8.435,26.68,74.5,52.267,301.6,0,11.038
Mossleigh AGCM,13-Oct-11,-4.681,12.46,3.447,26.06,95.5,62.948,301.6,0,6.397
Mossleigh AGCM,14-Oct-11,-7.69,10.05,1.569,31.28,91.7,59.241,301.6,0,7.849
Mossleigh AGCM,15-Oct-11,-5.75,10.09,1.798,24.42,84,54.502,301.6,0,5.461
Mossleigh AGCM,16-Oct-11,-10.12,11.13,-0.537,19.53,91.9,61.156,301.6,0,6.168
Mossleigh AGCM,17-Oct-11,-7.58,14.4,2.602,18.9,86.3,52.795,301.6,0,6.125
Mossleigh AGCM,18-Oct-11,-0.66,16.54,6.848,24,78,49.031,301.6,0,8.8
Mossleigh AGCM,19-Oct-11,-1.984,18.74,5.781,23.2,90.3,62.487,301.6,0,6.399
Mossleigh AGCM,20-Oct-11,-2.409,11.98,5.119,43.31,96.8,69.018,301.6,0,6.791
Mossleigh AGCM,21-Oct-11,-5.819,14.5,2.969,31.42,98.6,76.636,301.6,0,9.099
Mossleigh AGCM,22-Oct-11,-2.167,15.7,5.375,26.08,83.7,61.735,301.6,0,9.406
Mossleigh AGCM,23-Oct-11,-4.907,10.49,2.925,28.04,93.5,61.397,301.6,0,6.95
Mossleigh AGCM,24-Oct-11,-10.42,8.99,-1.024,30.51,89.9,64.44,301.6,0,5.64
Mossleigh AGCM,25-Oct-11,-11.13,8.66,0.621,25.19,90,62.958,301.6,0,5.758
Mossleigh AGCM,26-Oct-11,-12.44,11.78,-0.382,14.37,88.9,53.804,301.6,0,12.345
Mossleigh AGCM,27-Oct-11,-11.64,9.68,0.758,14.44,89,43.294,301.6,0,10.414
Mossleigh AGCM,28-Oct-11,-11.4,11.63,2.435,22.09,81.6,44.248,301.6,0,15.209
Mossleigh AGCM,29-Oct-11,-6.555,12.04,4.31,13.37,74.5,45.013,301.6,0,10.098
Mossleigh AGCM,30-Oct-11,-8.11,18.25,5.72,26.14,84.9,52.935,301.6,0,12.761
Mossleigh AGCM,31-Oct-11,-5.254,9.02,1.268,40.76,91.8,68.297,301.6,0,6.792
Mossleigh AGCM,01-Nov-11,-12.96,6.257,-1.702,23.65,82,52.722,301.6,0,7.997
Mossleigh AGCM,02-Nov-11,-12.61,12.2,4.006,10.25,54.5,26.625,301.6,0,18.003
Mossleigh AGCM,03-Nov-11,-3.585,12,4.923,15.9,64.07,29.501,301.6,0,14.874
Mossleigh AGCM,04-Nov-11,-16.12,0.48,-6.713,74.1,92.5,85.092,304.5,2.9,11.188
Mossleigh AGCM,05-Nov-11,-20.82,-1.398,-11.559,64.11,93.6,84.847,304.7,0.2,4.685
Mossleigh AGCM,06-Nov-11,-19.32,2.569,-8.666,46.38,87.9,74.827,304.7,0,5.547
Mossleigh AGCM,07-Nov-11,-15.81,4.797,-5.67,28.72,90.9,67.683,304.7,0,7.915
Mossleigh AGCM,08-Nov-11,-12.87,5.765,-2.353,30.12,78.2,55.541,304.7,0,6.958
Mossleigh AGCM,09-Nov-11,-15.45,5.395,-3.886,41.67,85.2,65.994,304.7,0,10.4
Mossleigh AGCM,10-Nov-11,2.729,14.34,6.859,26.99,60.98,48.959,304.7,0,14.451
Mossleigh AGCM,11-Nov-11,2.744,11.54,6.159,28.43,61.54,44.357,304.7,0,17.182
Mossleigh AGCM,12-Nov-11,-3.662,3.41,1.139,60.01,84.3,71.73,304.7,0,13.469
Mossleigh AGCM,13-Nov-11,-5.727,6.285,0.216,17.13,72.2,46.355,304.7,0,15.729
Mossleigh AGCM,14-Nov-11,-9.03,-1.089,-4.446,36.4,87.8,65.669,304.7,0,12.886
Mossleigh AGCM,15-Nov-11,-16.59,-2.523,-8.271,37.48,87.4,62.537,304.8,0.1,9.683
Mossleigh AGCM,16-Nov-11,-16.65,2.175,-5.095,23.35,82.5,45.916,304.9,0.1,11.636
Mossleigh AGCM,17-Nov-11,-11.28,3.229,-3.376,27.66,84.2,60.983,304.9,0,16.309
Mossleigh AGCM,18-Nov-11,-18.6,-11.28,-16.085,70.9,85.6,79.308,305.6,0.7,10.635
Mossleigh AGCM,19-Nov-11,-23.65,-15.32,-18.573,70.2,84.9,78.25,305.8,0.2,9.595
Mossleigh AGCM,20-Nov-11,-27.18,-4.988,-17.787,54.22,82,74.228,305.9,0.1,8.332
Mossleigh AGCM,21-Nov-11,-15.35,6.141,-2.149,40.56,78.4,57.696,305.9,0,16.772
Mossleigh AGCM,22-Nov-11,-5.17,11.64,5.015,33.33,83.4,56.962,305.9,0,27.807
Mossleigh AGCM,23-Nov-11,-3.756,11.99,6.808,38.63,96.2,58.608,305.9,0,27.807
Mossleigh AGCM,24-Nov-11,-4.202,4.005,0.555,42.7,94.4,72.104,305.9,0,11.128
Mossleigh AGCM,25-Nov-11,-9.22,5.932,-0.998,21.67,84.7,52.779,305.9,0,14.817
Mossleigh AGCM,26-Nov-11,-6.949,8.07,1.838,28.1,53.67,39.673,305.9,0,19.352
Mossleigh AGCM,27-Nov-11,0.662,13.41,8.352,27.7,88,48.915,305.9,0,30.548
Mossleigh AGCM,28-Nov-11,-9.7,2.87,-1.224,58.16,95.2,75.924,305.9,0,10.15
Mossleigh AGCM,29-Nov-11,-1.801,7.09,2.822,41.34,73.6,53.795,305.9,0,8.732
Mossleigh AGCM,30-Nov-11,-16.93,-0.236,-3.941,75,97.3,88.95,313.3,7.4,16.673
Mossleigh AGCM,01-Dec-11,-18.21,4.427,-3.98,48.99,89.4,67.817,313.3,0,17.523
Mossleigh AGCM,02-Dec-11,-7.87,4.023,-1.801,43.61,80.3,60.635,313.3,0,14.708
Mossleigh AGCM,03-Dec-11,-16.46,1.118,-5.69,56.42,95.3,76.998,314.2,0.9,12.913
Mossleigh AGCM,04-Dec-11,-11.76,-4.632,-8.277,78.5,92.6,85.942,314.5,0.3,11.63
Mossleigh AGCM,05-Dec-11,-16.07,0.457,-5.834,60.73,87,72.427,314.6,0.1,13.749
Mossleigh AGCM,06-Dec-11,-2.601,9.24,2.664,36.36,85,62.84,314.6,0,14.512
Mossleigh AGCM,07-Dec-11,-15.74,-2.601,-6.662,57.03,96.4,80.352,315.3,0.7,6.775
Mossleigh AGCM,08-Dec-11,-22.41,-5.363,-12.857,57.1,87.5,76.373,315.6,0.3,8.21
Mossleigh AGCM,09-Dec-11,-7.27,3.859,-2.158,45.64,74.5,61.49,315.6,0,14.594
Mossleigh AGCM,10-Dec-11,-8.08,8.84,1.213,31.73,83.4,57.66,315.6,0,13.98
Mossleigh AGCM,11-Dec-11,-9.14,-1.778,-4.576,80.4,96,91.704,319.7,4.1,6.077
Mossleigh AGCM,12-Dec-11,-19.68,-7.04,-10.45,84.5,93.4,89.625,319.9,0.2,10.968
Mossleigh AGCM,13-Dec-11,-23.47,-6.719,-14.651,67.93,92.2,82.389,320.1,0.2,5.409
Mossleigh AGCM,14-Dec-11,-13.2,-1.744,-4.589,62.62,84,73.97,320.1,0,5.402
Mossleigh AGCM,15-Dec-11,-13.45,-4.917,-7.425,69.98,92.9,82.4,320.1,0,10.282
Mossleigh AGCM,16-Dec-11,-13.24,1.136,-5.982,65.7,92.8,78.39,320.1,0,10.966
Mossleigh AGCM,17-Dec-11,-9.04,8.19,3.051,49.55,88.5,65.63,320.1,0,16.484
Mossleigh AGCM,18-Dec-11,-8.13,8.16,-0.435,58.93,94.5,81.643,320.4,0.3,9.902
Mossleigh AGCM,19-Dec-11,-14.42,4.699,-3.028,55.19,90,70.592,320.5,0.1,13.205
Mossleigh AGCM,20-Dec-11,-4.652,6.466,2.091,44.27,76.8,59.505,320.5,0,12.902
Mossleigh AGCM,21-Dec-11,-14.84,-1.273,-5.782,58.39,91.4,75.225,321.2,0.7,12.747
Mossleigh AGCM,22-Dec-11,-15.5,2.921,-3.604,38.08,85.2,54.659,321.3,0.1,11.518
Mossleigh AGCM,23-Dec-11,-9.14,5.488,0.24,36.44,67.95,49.04,321.3,0,14.532
Mossleigh AGCM,24-Dec-11,0.515,5.634,3.112,47.38,65.94,55.087,321.3,0,14.686
Mossleigh AGCM,25-Dec-11,1.482,8.83,4.288,39.91,69.47,57.303,321.3,0,19.367
Mossleigh AGCM,26-Dec-11,-8.57,4.393,-1.586,41.59,80.5,59.559,321.3,0,9.973
Mossleigh AGCM,27-Dec-11,-4.225,6.966,0.853,39.71,71.9,54.904,321.3,0,14.204
Mossleigh AGCM,28-Dec-11,-8.75,8.28,1.478,43.33,87.7,62.854,321.3,0,18.358
Mossleigh AGCM,29-Dec-11,-3.018,6.59,2.823,47.28,84.9,64.127,321.3,0,12.372
Mossleigh AGCM,30-Dec-11,-6.125,5.837,0.974,52.25,78.2,62.715,321.3,0,17.66
Mossleigh AGCM,31-Dec-11,-12.75,-1.023,-5.812,57.41,89.4,75.536,321.3,0,8.437
Queenstown,01-Jan-11,-18.62,-3.11,-10.52,67.72,97,80.954,0.9,0.9,5.704
Queenstown,02-Jan-11,-8.1,-1.996,-4.273,76.8,94.1,87.583,1.1,0.2,17.78
Queenstown,03-Jan-11,-12.4,-4.856,-8.86,58.21,96.9,78.613,1.2,0.1,4.723
Queenstown,04-Jan-11,-10.95,-1.514,-6.152,58.85,77.2,70.917,1.2,0,6.459
Queenstown,05-Jan-11,-4.97,3.028,-1.068,49.12,80.8,68.78,1.2,0,11.546
Queenstown,06-Jan-11,-6.121,3.226,-1.076,60.42,89.2,74.726,1.2,0,7.107
Queenstown,07-Jan-11,-7.42,-2.447,-4.198,75.4,97.9,85.521,1.2,0,19.171
Queenstown,08-Jan-11,-14.72,-5.639,-9.82,89.5,96.9,93.471,2.8,1.6,22.391
Queenstown,09-Jan-11,-17.84,-14.72,-16.56,86.9,89.3,87.962,4.2,1.4,27.713
Queenstown,10-Jan-11,-24.6,-17.78,-19.768,80.5,86.6,85.033,4.6,0.4,16.804
Queenstown,11-Jan-11,-28.13,-20.06,-24.412,76.7,84.7,80.579,4.8,0.2,4.753
Queenstown,12-Jan-11,-29.07,-21.18,-23.441,76.1,83.7,81.502,6.5,1.7,11.342
Queenstown,13-Jan-11,-22.58,-20.83,-21.573,82.3,83.9,83.242,6.5,0,11.297
Queenstown,14-Jan-11,-24.25,-22.53,-23.252,78.08,82.3,81.461,6.7,0.2,14.574
Queenstown,15-Jan-11,-25.22,-22.14,-24.293,79.7,82.6,80.554,6.9,0.2,9.127
Queenstown,16-Jan-11,-23.73,-19.41,-20.853,81.7,85.1,83.875,7,0.1,16.037
Queenstown,17-Jan-11,-22.73,-20.23,-21.559,82.1,84.5,83.198,7,0,11.714
Queenstown,18-Jan-11,-20.23,-9.48,-14.17,84.9,93.1,89.738,9.2,2.2,6.243
Queenstown,19-Jan-11,-16.97,-7.7,-13.113,87.9,94.8,90.658,9.2,0,10.012
Queenstown,20-Jan-11,-16.15,-1.876,-7.993,88.4,98.5,94.437,9.2,0,13.255
Queenstown,21-Jan-11,-6.893,0.149,-3.07,95.2,98.7,97.546,9.5,0.3,11.207
Queenstown,22-Jan-11,-5.068,1.258,-1.609,57.07,97.2,74.125,9.6,0.1,10.716
Queenstown,23-Jan-11,-8.13,3.13,-2.289,51.33,82.2,68.544,9.6,0,13.733
Queenstown,24-Jan-11,-8.94,6.447,-1.606,48.6,81.19,68.607,9.6,0,9.463
Queenstown,25-Jan-11,-4.118,4.626,-0.105,51.02,80.6,68.531,9.6,0,7.952
Queenstown,26-Jan-11,-2.431,5.048,2.076,58.73,78.3,70.562,9.6,0,13.351
Queenstown,27-Jan-11,1.776,6.429,3.259,57.97,76.1,69.306,9.6,0,16.262
Queenstown,28-Jan-11,-10.3,3.662,-3.447,71.2,95.5,82.746,14.5,4.9,14.073
Queenstown,29-Jan-11,-21.72,-10.3,-16.535,81.8,92.4,86.356,20.7,6.2,14.092
Queenstown,30-Jan-11,-31.09,-21.71,-24.992,74.1,82.1,78.929,23.3,2.6,11.9
Queenstown,31-Jan-11,-31.34,-18.16,-26.793,72.8,83.5,77.258,23.5,0.2,4.037
Queenstown,01-Feb-11,-32.03,-14.1,-22.837,59.85,85.6,75.851,23.5,0,8.12
Queenstown,02-Feb-11,-16.64,4.524,-4.297,48.94,74.9,67.832,23.5,0,8.507
Queenstown,03-Feb-11,-5.565,4.594,-0.694,62.98,80.3,70.947,23.5,0,9.392
Queenstown,04-Feb-11,-2.744,5.094,1.814,61.59,94.3,74.464,23.5,0,17.324
Queenstown,05-Feb-11,-9.05,1.74,-1.624,71.6,94.4,82.771,23.5,0,28.655
Queenstown,06-Feb-11,-15.86,-8.53,-13.056,66.67,88.9,82.245,23.5,0,18.886
Queenstown,07-Feb-11,-24.31,-15.18,-18.003,80.8,88.6,85.525,26.7,3.2,14.115
Queenstown,08-Feb-11,-26.42,-12.41,-20.882,79.6,86.6,82.525,26.9,0.2,3.416
Queenstown,09-Feb-11,-23.16,-5.735,-12.744,49.49,86.4,68.031,26.9,0,8.295
Queenstown,10-Feb-11,-9.11,0.602,-4.022,53.25,76,68.641,26.9,0,6.945
Queenstown,11-Feb-11,-4.022,2.361,-1.079,61.46,83.1,71.969,26.9,0,11.982
Queenstown,12-Feb-11,-2.768,5.76,1.409,62.83,84.1,73.428,26.9,0,23.407
Queenstown,13-Feb-11,-3.151,3.069,0.352,62.93,85.9,75.511,26.9,0,21.773
Queenstown,14-Feb-11,-3.347,3.433,1.012,62.01,77.8,71.523,26.9,0,24.606
Queenstown,15-Feb-11,-8.49,3.773,0.231,63.79,97.3,77.622,26.9,0,19.854
Queenstown,16-Feb-11,-20.09,-8.1,-15.753,84.4,95.8,87.921,26.9,0,14.845
Queenstown,17-Feb-11,-22.44,-19.01,-20.795,67.88,84.3,77.001,27,0.1,11.823
Queenstown,18-Feb-11,-27.34,-20.36,-23.29,64.65,81.4,75.142,27.6,0.6,10.88
Queenstown,19-Feb-11,-28.54,-19.13,-24.358,74.5,82.8,78.25,27.7,0.1,10.503
Queenstown,20-Feb-11,-26.24,-12.65,-19.177,76.4,82.9,80.438,27.7,0,17.217
Queenstown,21-Feb-11,-19.99,-2.518,-10.404,53.37,85.5,71.099,27.7,0,8.6
Queenstown,22-Feb-11,-15.86,-6.789,-11.865,62.44,91.4,81.336,27.7,0,16.877
Queenstown,23-Feb-11,-24.26,-15.86,-19.57,74.2,87.9,80.75,28,0.3,13.013
Queenstown,24-Feb-11,-28.79,-21.76,-24.465,71,81.1,77.098,28.2,0.2,13.058
Queenstown,25-Feb-11,-31.96,-18.12,-25.503,63.07,77.7,69.938,28.4,0.2,10.109
Queenstown,26-Feb-11,-21.89,-4.427,-11.27,65.17,93.9,76.746,28.7,0.3,14.662
Queenstown,27-Feb-11,-20.6,-6.539,-13.067,47.11,93.8,72.093,29,0.3,7.784
